1756:1733,1102,45561,8,654,7535,944,302,3436,1190
16926:65,17,58,302,654,616,8,84,542,518
24702:93234,318,14099,59320,114459,29790,827,1205,1410,3618
44351:88052,83374,5476,122812,120153,60369,46836,17,302,654
1758:1220,5582,17,302,616,654,402,58,2168,650
1703:650,302,654,84,116,616,58,29,1119,518
24581:2375,17,3476,302,654,114,357,54,616,4993
36642:96850,26177,118327,85260,53765,6982,99621,8734,51091,10601
24580:8315,236,776,14750,6673,4724,12253,8861,4203,4756
16993:4169,4326,302,17,654,58,616,29,84,1102
17007:29,1762,3,654,4169,58,616,8,354,518
24591:2265,17,302,654,76,616,58,8,866,84
17008:1152,17,5350,65,327,8,302,1410,15,616
44368:2687,73361,122442,47746,91072,57827,40333,63148,112772,4097
36656:13306,10071,16404,5904,3739,1898,14059,10966,2525,3682
17006:29,709,17,302,654,616,36406,73,10638,246
9420:5017,302,18867,3,454,1180,654,1326,555,1037
9431:1011,1652,589,179,76887,4671,9594,815,1468,7622
9432:17,1762,302,654,18088,8,4414,858,4835,10011
44370:1102,17,302,8,654,354,518,616,29,58
52221:224,49434,27110,64796,84740,17,302,654,76,616
1727:68712,58230,5315,17,787,44516,86183,72475,217,205
1728:302,239,58,616,84,2060,714,346,269,9968
9437:53318,5053,4871,99009,45095,2423,10048,79502,66,76
17020:72613,2364,1520,8143,302,17,654,58,616,29
9433:16952,71022,95228,103886,118575,43850,109750,86412,77882,47832
1721:34700,95,42441,513,87515,119968,245,302,83702,1019
9442:9121,6560,23933,2899,4464,780,1749,140,226,17
16961:3493,38682,43538,47514,39976,85780,89056,38026,119806,46122
1668:616,29,6855,84,8,650,143,15,76,15522
9443:58,302,654,29,84,48,8,518,650,76
24623:26176,48613,17,302,654,76,616,58,8,866
24617:23933,62565,780,3423,3137,17,262,226,5767,76
36620:2694,4459,942,1352,10041,189,3107,2880,1527,94890
24618:29153,4119,168,984,463,661,1400,5480,8860,8733
9451:302,58,48,616,84,29,3,270,1181,8
16972:20417,17,302,654,76,616,58,8,866,84
16983:17,654,302,94,84,73,153,1983,76,7437
24631:7846,3753,62812,122872,33207,30377,43413,94981,54476,24239
1681:518,17,3915,29,58,616,84,8,32,650
16980:6756,20432,11626,238,76,13341,39399,25481,16361,19190
44416:136,17,394,302,654,25957,616,58,138,29
24639:35486,16079,889,686,65,115745,17,76131,616,55357
9498:4926,17,302,654,76,616,58,8,866,84
1913:17,66665,4032,302,616,654,58,223,10601,4369
9500:11070,4215,76,17,616,736,302,58,654,8
9499:2966,64290,654,17,616,58,61,302,96474,542
36607:49230,83349,95123,83166,115462,60026,21015,19561,9054,2021
44179:17,302,654,76,616,58,8,866,84,29
36595:153,17,58,302,654,591,861,8,650,84
9489:3632,17,29,654,703,787,58,616,12469,84
25044:2220,908,65457,947,56761,84,2950,73495,90570,55414
9494:189,4755,840,2548,11714,3196,18791,94,17727,11321
1912:17,8,986,803,1475,302,518,246,109,6073
1911:29727,53100,22665,2303,4016,78658,87848,91907,109978,45897
25036:17,302,654,76,616,58,8,866,84,29
51754:17,302,654,76,616,58,8,866,84,29
36585:8749,6097,2337,2153,168,1326,9800,5738,93162,1528
44176:4459,48,1352,10041,1527,12210,189,3107,4825,2880
9486:15360,24364,50707,94680,115711,38475,94987,30116,78501,17684
9487:17,483,3476,302,654,616,84,58,8105,43028
17328:32,1764,17,61,1302,302,3487,564,654,93
9473:22777,8484,40825,28416,3542,29335,760,2694,59924,33851
9474:5078,17,302,654,76,616,58,8,866,84
1890:990,302,654,84,58,616,8,238,29,1102
44162:29319,84988,23622,35283,74239,49507,24885,1992,78440,16646
1891:5673,4203,4169,17,302,654,58,616,29,33603
1893:6011,654,302,616,185,58,84,15,29,76
1894:18287,654,616,58,29,84,8,564,327,542
44165:224,49434,27110,64796,84740,17,302,654,76,616
9531:35368,262,102836,48825,79458,27438,118260,107100,89252,51482
1883:302,654,58,8,518,29,1102,542,76,32
25084:1348,7003,17,147,11796,3588,497,3133,302,616
9535:124,3054,76,17,18168,45095,616,698,404,17420
25085:17,302,45,654,73,616,41,88,269,84
36561:9494,10595,45674,88033,36987,99221,111094,100978,47347,70117
25076:358,2669,1475,2546,17,616,302,8,76,650
36563:4770,6218,70705,44,10016,82165,73793,54534,88561,44883
17297:7471,3,1287,1133,17,302,654,58,616,29
36564:986,57656,65505,77296,61052,3756,2379,117325,92586,20396
9528:542,185,23968,6775,353,375,1418,1951,17,245
1880:875,17,3764,179,326,5859,1119,302,84,354
9525:518,17,58,302,84,1187,8,654,131,616
9514:45791,85292,19244,63098,36401,9961,23317,1989,63035,17
25070:76,29,38483,75,17,654,58,616,84,1102
25069:71546,79337,80338,101090,108351,90650,99749,94738,43210,18608
9507:53415,185,28668,2937,17,27596,11757,211,83691,6446
25059:953,46265,94028,81044,17235,26231,103423,27659,115875,20784
51720:10202,107713,2995,20335,17,302,654,76,616,58
1862:302,616,65,1102,119,650,15,542,736,301
17285:1679,60324,22058,39788,70311,49223,78240,34165,92461,16882
1854:17,654,302,8,84,542,303,32,1744,650
1853:7037,17,302,654,29,76,616,866,58,546
9568:311,23113,7622,7334,12861,58356,1547,52391,84100,2543
1850:28,17,3,470,563,5941,9242,8,302,1941
51835:10906,29723,89980,35722,13992,19245,87822,15294,8892,110189
51833:72573,18489,112890,89561,92133,73687,58352,113694,22539,44658
24981:29,15,3,58,84,616,109,22,1896,1102
24984:3,59044,302,654,84,58,616,29,354,1102
1842:58,17,302,616,114,633,84,29,8,1896
9553:3901,16056,108638,122169,111574,7240,2254,2579,1205,546
1841:9491,8860,2402,984,1251,1013,1531,2962,463,24843
44238:6713,23776,17,302,654,76,616,58,8,866
1840:616,1009,60,650,542,354,61,564,736,301
9541:29477,77846,26441,96167,72145,53744,75193,18868,121835,120893
24965:6073,224,17,182,302,616,650,654,58,8
17378:43006,15190,89419,14255,1419,5292,17,302,654,76
24962:1330,2661,7355,28389,8389,13341,6564,9329,9004,23756
9538:17,58,709,302,654,53001,3404,650,8,483
1823:17,1220,84,39119,650,6,542,354,76,289
1822:17,302,616,654,58,2976,10560,3476,32,8
25021:11127,17,302,654,76,616,58,8,866,84
1821:2302,2770,84,61,14202,17,962,518,616,6347
1820:65,23191,1352,1923,1206,189,2880,10041,17,4459
36508:136,17,302,394,654,650,76,616,58,101
9593:1348,302,654,84,616,58,8,76,1102,29
9590:17,58,302,518,29,542,650,245,354,289
17363:17,58,302,616,654,8,518,84,542,29
25011:4195,5465,17,361,866,29,302,76,654,616
36499:1913,6387,76,17,361,866,2848,2139,22856,22614
17358:1103,14129,302,654,32,483,273,97,66,3
1803:709,17,302,654,616,32,94,58,84,76
25004:1007,72467,56533,78657,107299,79323,68683,88275,43024,129
9580:63579,17,616,1558,518,302,84,654,58,2456
25000:302,3,614,3632,654,20381,24323,6732,616,58
9576:10038,17,302,654,76,616,58,8,866,84
24999:81,62565,17,302,654,76,616,58,8,866
36488:11169,48899,32955,85169,113484,82536,106001,103489,38653,31914
9573:4,13555,538,18168,11358,79502,6606,66271,20855,7450
44263:27874,28020,28165,73273,11369,69969,102962,72334,58876,64466
9571:10031,6657,11626,64758,65998,90013,67596,31835,46731,57701
44257:3176,32488,17,302,654,76,616,58,8,866
1796:654,2166,2770,10012,29,84,8,650,542,1102
9570:1287,2447,34208,4976,22034,17,1654,56495,39966,8359
1794:1832,1930,17,427,616,654,245,302,58,402
36468:269,8999,2308,302,17,654,58,616,944,84
2034:89084,43115,1472,119,57937,22904,6186,104789,40132,106783
36471:3348,2343,76,17,3902,302,901,58,654,616
2038:74977,4593,3719,12446,17,654,302,101235,12222,29
24917:3750,18321,120890,108487,26380,58878,105055,53444,75644,72287
36470:2265,357,17,31633,76,302,616,650,58,70
17208:56217,385,805,22801,15475,39619,28166,48992,13389,31619
24920:13161,555,44,2046,17,302,616,7779,8,654
44053:74638,17,302,654,76,616,58,8,866,84
9630:14498,984,1400,719,5480,76,8860,877,2634,463
2046:91537,27296,11199,13889,10492,93654,111815,38488,40137,61664
2017:123006,101380,44039,58208,107733,11246,47586,23213,13894,26739
9606:5254,189,17,3484,76,508,81,4755,226,119
17191:1326,18867,226,17,564,70,47994,654,106411,81
17193:51158,17,131,77697,10514,18757,3337,431,19746,12108
2025:923,15837,72934,96383,236,10075,17064,6766,17,776
9612:58,302,322,1102,616,3431,29,559,8,354
17195:302,616,15660,86747,17,654,139,58,25577,490
24907:94510,97479,35666,71655,60307,96775,61802,13455,542,66472
24908:8287,16894,17,83078,110724,1404,52365,654,35622,105733
9614:16197,71405,1216,8139,18639,15212,23297,24117,29485,18364
2030:568,17,518,32,1749,731,302,3374,616,58
24909:17,32,302,654,616,564,11303,12654,58,2630
9613:10085,486,1152,10154,136,17,302,616,76,650
24947:7984,6796,56962,1864,1128,1764,126,87565,17,616
24945:1069,11815,19519,32628,71702,18600,106907,75346,17,302
2005:302,356,518,119,1102,542,29,650,76,15
24949:1217,17,483,302,654,361,3,254,58,616
17178:92781,111199,20769,17,302,654,76,616,58,8
44096:17,302,654,76,616,58,8,866,84,29
36418:68687,580,17,302,654,76,616,58,8,866
36419:23933,62565,780,3423,17,262,3137,226,5767,2241
36420:14129,8281,3753,21394,302,17,616,58,654,650
17154:28590,24225,24016,83102,42610,120731,1616,78108,10983,10636
17159:60391,2618,103,302,2529,85127,17,69622,5111,346
17158:19040,397,45783,54685,116054,3765,4040,94173,25867,509
17164:3105,7776,5859,17,226,302,81,76,138,654
24943:36323,25366,18939,64200,123261,86697,119783,92675,5700,34392
17165:1089,86,179,96,1221,17,302,616,654,58
9685:79453,8411,14626,75235,56303,32001,107467,17,53139,14511
17272:302,44194,3,73,654,93,11070,616,84,29
17266:302,2060,44318,1896,17,58,29,616,84,1102
24849:302,654,3,84,481,2315,10854,2162,1119,326
17267:520,3739,30,109,718,28700,1535,17,70,50147
9693:17,654,302,287,616,58,1181,84,2307,564
17278:840,197,5627,4179,18269,18791,3370,8069,4140,10230
9694:1002,94,40263,42,261,17,582,59031,70,76
9696:924,10954,4349,31527,39357,93094,68200,62728,66895,48492
17279:95426,8772,66671,74204,123258,911,5975,17316,533,110350
17254:30771,105897,84943,111262,17,302,654,76,616,58
24839:58588,17,302,654,76,616,58,8,866,84
9666:11644,398,110603,114181,52322,32772,5598,2447,64732,105939
9665:84,17,378,29,58,8,96,650,153,736
44097:15560,1986,60053,9354,24348,49842,13568,40848,2377,78216
36385:60059,28416,29335,40825,56693,2169,17,302,654,76
9668:9289,17,189,6539,45,302,86,19268,654,616
17251:10622,57152,16639,12527,83789,8860,10267,1326,168,120550
24846:393,78687,25089,13535,49643,45419,57083,2148,24740,27218
9680:179,17,2097,93,52,6828,302,654,58,616
36393:60311,17,302,654,76,616,58,8,866,84
44151:29087,3514,37744,4589,171,90438,74338,12993,76289,56195
36375:31572,17,302,654,76,616,58,8,866,84
24884:535,60413,114646,75647,87146,8066,2028,2548,76,2717
9727:39860,50463,22180,58835,49652,68947,41064,8474,776,67350
1951:5182,91621,28510,26122,117484,1360,2121,31609,87557,122274
1952:17,616,84,76,8,1102,162,542,6,518
1950:542,15,301,32,861,61,554,162,363,356
51929:106044,17,302,654,76,616,58,8,866,84
17243:5859,17,226,17883,302,138,654,1462,354,84
9722:8651,17,3632,46215,61,302,654,616,827,431
17241:14978,109,410,263,1260,17,1190,302,70,84
36358:88737,776,404,17,616,19141,302,650,58,2423
44135:669,48823,16035,49095,85759,13245,61062,93792,56981,102276
36355:929,1919,105524,18476,9341,27027,87928,43152,123155,26919
51918:2848,17,302,654,76,616,58,8,866,84
9711:36868,36887,88297,6432,6720,18422,50506,39875,84537,36005
1932:11220,890,34799,54358,8142,17,10503,5812,33562,30513
1930:48930,7160,6754,197,2548,18269,5111,6023,10874,5627
28218:14202,19697,147,1112,4755,3107,1527,2880,17,10041
19549:709,16209,1239,17,302,616,58,654,364,20057
28224:17,254,269,2364,302,654,361,58,84,354
33043:29,25336,2447,17,654,58,616,84,91253,1102
19541:33927,2006,84171,70743,16504,75962,6930,16321,58291,67103
41846:32,100148,209,616,17,302,1109,8,51458,15
28216:14500,75126,459,1171,1130,17,8566,88536,76,3715
10999:11122,17,29,654,616,58,84,518,76,1102
19544:19896,91961,114435,116728,32627,93498,79949,53053,44982,26822
33045:3995,77148,106780,52518,32832,76400,116065,97999,94521,61995
11000:4616,3498,2435,780,3560,2157,1453,3423,2241,5078
2185:17,361,302,616,388,1776,470,11556,654,31651
28204:17,302,654,76,616,58,8,866,84,29
2187:17,302,654,76,616,58,8,866,84,29
10991:17,89977,81,76,70,1038,616,302,87186,2139
28194:302,3,654,42,511,858,9569,58,616,84
2177:459,8497,14500,46328,4009,17917,46155,49803,14431,6392
2184:58,616,13683,11522,14965,84,78689,57056,1102,8
19528:40537,2435,1468,2157,81,16348,9790,17025,30662,3739
41820:92271,21219,17,302,654,76,616,58,8,866
19583:30103,111330,15188,17510,90992,54488,13460,17810,80425,31273
19582:17,302,654,76,616,58,8,866,84,29
28189:40526,50168,39024,53346,84047,19556,101993,116846,51053,29562
41814:3107,4459,1352,4825,3172,189,10041,2880,6434,1712
28184:95679,5812,41382,17,81,76,12227,70,2292,226
41813:57603,31665,26314,42775,65008,59088,122954,17,302,654
10968:9197,8055,16858,616,17,654,58,302,542,564
41816:2703,11310,32193,18966,95937,10868,81385,86785,17,302
28181:45506,2110,63233,69267,36083,102067,117451,88406,110980,76857
10956:3,88,544,302,84,654,616,518,58,1102
10955:48,17,1187,23,70691,555,7206,1260,2162,1119
2223:5812,533,14435,17,81,76,70,2139,226,2292
50671:10011,17,18319,16572,302,68335,4910,110690,301,102777
2211:44173,62500,82813,101523,17,302,5111,1592,14793,654
19554:17,654,1102,302,518,58,76,650,1057,1960
41792:41775,24638,179,17,117145,109047,106457,70,302,4595
19482:4174,44456,179,17,6775,1587,10,1824,28,24323
2261:302,654,58,616,1631,1102,29,15,76,354
2262:96,17,302,654,76,616,58,8,866,84
28279:29,6639,23889,17,654,58,616,84,1102,650
33108:11933,28692,43727,168,31162,91493,73305,1528,1326,719
19476:11538,81306,59321,119694,85056,79106,5975,13443,91201,78721
2260:23423,97921,82247,50673,33500,122932,52021,115034,41989,13316
19475:2869,500,46436,183,53117,42575,81,698,358,564
2253:5103,986,17,226,76,70,302,616,508,58
2250:49715,71709,22792,99751,122116,82522,17035,45121,89865,62551
19467:3,302,654,84,58,616,29,1102,354,8
19468:709,29,654,58,616,84,546,254,3,354
19462:17084,43133,491,555,17,245,2030,302,84,616
10920:1476,654,22606,58,302,616,518,8,84,29
19463:24432,10274,1778,32998,33981,50279,113280,29851,97870,83315
2247:6,302,554,29,654,116,3249,84,3250,616
10913:22926,12869,20118,19442,1347,12306,85867,47214,46072,27944
2244:17,616,302,58,654,1405,8,84,29,124
2243:119,559,17,15,616,302,654,8,94,518
33149:48,4420,1896,17,899,302,84,58,29,6450
2304:9874,719,760,76,984,5480,2412,463,1326,661
2301:1363,102372,78089,83587,97413,85441,65970,110025,82540,104127
33151:6156,33504,69909,35355,52930,83110,107384,32864,50352,82466
2302:16229,15642,33882,39395,70923,64614,103752,98258,63084,1524
19517:58,302,654,3,13777,223,750,404,616,84
10908:518,17,101446,84,302,616,654,48,58,1039
10905:11717,17,302,654,76,616,58,8,866,84
28247:8655,76238,79321,10944,13197,91686,39915,29743,39805,117683
28246:10291,96,35,17,2272,26481,616,302,654,58
2293:17,58,236,4907,84198,84,939,302,616,654
2291:13636,17,616,29,84,76,8,32,542,1102
28242:17,17224,5812,11732,302,4425,564,93,12955,1807
2290:15,29,285,65,650,542,518,1102,94,138
19503:3043,17,302,654,76,616,58,8,866,84
33135:49736,71954,22028,49937,90833,28773,8498,13634,31171,40
28237:2406,21572,6906,70648,114564,73808,70570,91605,32455,42870
33136:17,223,100505,302,654,616,58,76,29,8
10892:9318,1168,21977,122571,83457,77950,32419,105255,25784,87486
19498:12586,17,302,654,76,616,58,8,866,84
28229:1310,17426,34309,4616,5741,26376,1787,104871,66418,89015
2068:17,5567,616,1405,302,654,58,245,8,15
41975:6774,73993,77936,123073,70392,12396,104757,111882,96312,68653
2070:13580,3436,84,94,563,3,654,302,88,335
2072:4364,1102,302,654,3,616,518,58,18109,1180
10871:6418,17,79297,58,302,654,45,616,70231,29
2071:302,650,616,58,518,70,76,101,559,354
41979:12720,13504,738,50480,55341,56747,40077,25127,56176,47868
2074:4660,924,76,17,1164,698,311,5975,1410,10180
2076:17,302,654,76,616,58,8,866,84,29
2075:302,654,548,28,3476,84,8,61,542,15
2077:17,2917,654,616,1102,29,656,58,518,76
33181:986,17,3,26644,54,24535,302,5859,654,17883
2080:356,17,16104,58,654,29,84,518,650,542
19680:17642,17,302,654,76,616,58,8,866,84
28321:41664,47781,98799,109217,23030,22703,12304,17198,20444,42584
10854:3492,63599,16689,13566,51617,54897,78928,84874,2794,41850
50508:61,104497,1039,17,8,3642,518,616,84,101
10858:530,654,17,12653,14274,3174,1089,616,946,302
2058:12597,17944,121818,88234,48197,43327,8794,71705,84615,105988
33201:40,63493,17,302,654,76,616,58,8,866
28306:41634,12218,31273,73762,91878,65579,46579,73912,97710,62759
2097:302,616,58,654,65,124,84,559,564,138
33206:168,2318,463,984,5480,661,1400,8860,9874,10267
33207:14113,17,302,654,76,616,58,8,866,84
41944:6759,32,1242,77457,17,302,616,654,58,518
10844:41447,1888,104581,105574,59622,28132,76,1462,70,25918
19707:1468,81,780,17,7489,3423,81253,15535,3137,38909
10843:559,17,302,1190,3,654,1180,616,58,1181
41947:104852,37812,105119,91266,87798,107090,87099,53976,17,302
10842:38438,77050,80263,106943,17776,116224,123036,17,302,654
19705:73512,34325,20103,120421,12878,93480,39602,69661,121357,81397
2112:17,866,302,654,76,84,877,546,5480,29
10845:10770,13667,61664,40137,7929,65072,87785,14117,3672,9289
10820:5245,114,38085,52547,64788,64104,36039,102055,48286,48277
19682:103,3966,6851,776,52,17,616,58,302,654
2085:17,654,1382,11720,89092,16625,302,616,15,3551
28300:17,1196,18637,302,816,7901,654,58311,367,41
19692:5761,756,633,17,410,33232,263,3141,1190,1606
41910:77029,26857,42439,28080,29639,32302,7428,14764,2454,12155
10807:8151,1127,48,17,1119,8462,1173,1260,27134,157
2135:1966,1359,17,94,302,616,431,86,2379,7532
28401:36056,17,302,654,76,616,58,8,866,84
28402:43605,121313,73031,14205,16258,102742,114607,101016,45352,118011
10801:69427,2286,76,564,698,17,2414,80636,616,40
28403:66,16491,85178,17,690,58,55794,10418,616,38202
28404:4135,268,17,302,654,58,5702,616,29,650
28414:55262,17,302,654,76,616,58,8,866,84
2141:34319,65080,41420,77063,698,31978,81,77849,4844,109634
28386:153,15778,1016,5724,616,17,302,654,58,8
2115:65,119,17,616,564,302,8,654,58,84
2116:17,302,654,616,1187,8,58,84,1119,650
33232:81372,273,11803,98968,116092,5702,35714,93380,104065,18728
41901:3883,17,302,654,76,616,58,8,866,84
10794:616,153,302,58,654,17,861,394,650,15583
2123:65,17,654,1102,29,48,899,616,58,8
33225:17,14237,302,10536,564,251,2351,235,616,654
10770:2543,311,13724,1331,700,7334,14561,7622,93487,11855
2162:661,7118,2012,6097,20451,32748,58298,109940,662,83245
33268:52770,4112,17,302,654,76,616,58,8,866
41886:42260,44023,89437,70112,111180,118815,1740,168,2318,463
41888:75131,17,302,654,76,616,58,8,866,84
19646:25718,113242,85326,107529,51782,51913,47653,75767,96106,60901
10779:29,16528,17819,19893,31995,13954,13433,54443,17773,4893
2170:709,17,58,302,29,542,8,650,15,564
10758:65,889,335,756,6810,17,4364,302,1606,616
2147:728,12673,109031,42335,35619,23833,12462,17030,6059,10987
28354:6549,99039,14112,26206,108609,16372,48643,93628,65904,54332
41859:17993,13708,24835,42146,34441,96620,28596,60733,116710,116446
33261:3039,45268,53941,107983,17,302,654,76,616,58
2160:17,15,302,322,4174,188,29,84,285,8
41871:8882,17,302,654,76,616,58,8,866,84
33258:9537,5383,17,302,654,76,616,58,8,866
28364:3370,490,1807,2773,1331,17,616,302,654,3196
19626:731,302,3,654,22,8287,23933,10683,84,58
2154:2677,12657,17,32577,719,8860,5010,5480,302,616
19788:25946,16044,3605,6364,964,17,302,58,356,68754
32780:25820,1091,21122,27771,56642,92269,74797,38798,46704,21005
2447:29,358,3,73,84,153,109,1896,1102,8
32773:13051,18287,68282,69736,37838,91074,39682,56658,23832,39089
11240:17,302,654,76,616,58,8,866,84,29
41575:7491,662,93,6695,17,12722,302,564,654,616
19781:709,22,17,302,654,84,58,616,29,301
32776:3514,7787,29087,4797,8694,104749,74994,93439,28866,4589
11259:669,48823,16035,49095,85759,13245,61062,93792,56981,102276
50395:17,302,654,76,616,58,8,866,84,29
2464:654,58,967,616,12883,8,354,76,650,518
11264:29,17,654,58,66,616,3,42799,1624,6073
2461:29,518,542,6,101,1382,138,289,61,736
2452:12832,2282,95533,20575,24481,10127,25216,77590,35268,27927
50387:7736,3159,659,8199,730,1302,4708,4534,2995,3613
2456:29,17,32,1896,56465,4215,58,616,84,76
2453:29657,23740,71417,2283,50818,123316,68631,110105,50572,4535
2454:1352,17,3107,76,1527,508,1206,564,2880,189
50411:153,17,58,302,654,861,53146,591,8,650
11211:93483,17555,102446,113372,18883,61623,51887,45684,97617,26128
2465:119,559,58,94,616,84,3,30,354,3235
2469:559,302,616,58,84,61,29,8,542,94
19814:25024,3841,69799,17,302,654,76,616,58,8
2489:1944,2632,168,719,984,4877,801,76917,1326,1400
2491:2319,17,302,654,76,616,58,8,866,84
11228:1256,441,774,10536,733,1145,5461,497,86264,4513
32819:64272,17,302,654,76,616,58,8,866,84
32817:27575,56361,33274,108744,27597,104353,63862,34687,9456,17381
32823:6670,46250,77997,65854,57114,115622,69159,51990,112213,88399
11222:6261,33250,104,50516,19544,50369,34240,109642,96442,40020
32822:29003,3157,7608,65954,16793,44310,122055,17,302,654
19832:790,59814,11796,77618,120456,76168,96492,21813,32060,82092
28527:3982,1986,22497,18691,32829,15560,123105,99880,103515,11235
28525:3,29620,302,654,84,58,616,29,1102,354
2510:30139,40898,3650,23902,119926,30152,61999,1460,3683,87193
28523:43182,17,654,302,616,58,454,4813,4702,119
32843:1436,17580,63748,12329,29004,30431,54758,77917,32549,27157
2505:8105,17,58,654,616,29,84,518,650,542
41509:17,302,654,76,616,58,8,866,84,29
41510:344,31651,36425,8,46540,294,84,19741,302,111922
28520:35587,17,302,654,76,616,58,8,866,84
2501:131,775,162,4181,931,947,22827,6691,21494,17
2500:654,65,29,84,58,709,2480,616,76,8
2499:1097,713,50804,13523,92989,103105,73474,58941,23323,1274
41508:10137,41526,78145,101783,44479,7738,73746,111212,69017,7024
28544:33176,36235,27322,44862,23365,6745,7024,11713,8153,67843
28543:77318,35156,97383,85905,122359,111912,5298,55917,66046,84635
2524:50,136,269,302,17,654,58,616,84,650
2521:454,302,654,3753,398,518,8,616,84,58
11193:91690,3218,40477,49767,17,36541,429,59746,76,26360
2520:17,302,654,616,84,58,1039,542,8546,15
2518:3928,890,5670,1164,5097,111172,3568,21434,1728,1068
2515:116,37186,17,29,302,45221,94761,106153,29197,654
32879:1138,75893,17738,16485,44795,62330,17519,77520,56113,80722
28493:2379,61651,81,226,70,17317,508,1749,1888,76
11150:6120,58411,64027,5319,5975,13138,76253,1337,6311,17316
19757:17,27438,76,1620,15133,60430,564,616,6732,81
11149:302,1762,654,32,3,58,8,269,12480,15158
2541:302,58,654,29,84,8,518,76,650,15
41485:2157,98901,119341,17,3137,81,780,327,542,6395
19759:14081,3371,3412,65520,211,6695,561,11492,17,24094
28496:378,1455,7843,1542,21091,15794,20889,36984,26081,33420
41483:73,17,654,302,616,29,289,101,650,84
41484:16209,53277,37080,68518,71848,72661,60707,76731,27155,27372
28492:116672,13754,14140,4512,6304,16217,81,7211,140,3423
32871:89861,136,74382,108435,95953,119851,15,5928,62291,285
28485:1405,79807,31,3854,1824,1475,358,17,654,616
50342:64093,3159,659,8199,730,1302,4708,4534,2995,3613
2536:17,302,559,967,15,542,8,84,518,8683
28484:7680,20952,55819,929,5353,26340,7636,84919,18146,120186
19774:37028,404,2423,349,12332,17,13086,70,616,82277
2558:17,76,616,58,12254,4792,13194,70,29,661
32893:877,2402,4119,20055,168,984,661,1400,5480,2153
2560:645,616,58,29,84,787,1102,76,354,15
2553:81086,2719,9134,113723,8960,44578,36848,50469,31397,19507
19768:3526,103858,17,302,654,76,616,58,8,866
41493:669,48823,16035,49095,85759,13245,61062,93792,56981,102276
2547:749,27535,17,302,654,76,2831,750,616,58
19764:1930,58,32380,17,1896,8259,302,616,29,84
19763:19065,12360,1756,2717,6088,5389,2069,9043,8167,24854
28579:7570,6732,81,11480,17,76,5663,1851,650,616
11105:302,654,29,2789,952,559,48,616,8,518
32902:1055,17,302,654,76,616,58,8,866,84
41703:6700,84903,23494,22061,6938,51645,12937,107577,78204,72667
11110:1164,4770,9524,2139,64516,44,10016,44883,111088,54534
28585:62409,2445,26725,88104,37015,67107,58778,22258,33809,36778
11118:43864,32331,109364,19050,15116,26000,78463,95747,71023,82688
2318:654,84,29,76,15,101,564,1102,61,289
32917:31365,92818,37574,113471,54036,34515,15148,14741,25811,1166
32919:17,302,616,14998,654,58,29,66,76,31323
2325:875,61,302,84,563,3,654,8,1173,491
32921:73201,94,11281,120518,80736,11401,39936,62840,45975,100590
11132:189,6609,6315,12115,4755,2217,68432,5366,806,9524
11135:65,431,17,96,889,346,15320,24323,3133,616
2335:17,302,356,654,616,1119,15510,8,84,29
11134:18867,17,94,131,6916,1326,2157,47776,23933,3200
28606:2368,6726,17,17480,302,429,654,616,58,30441
32936:2729,45800,45699,4263,83195,100847,78848,115924,45563,65976
50277:10589,20931,14636,40295,3535,19925,36227,82094,939,50946
2343:21567,55516,73935,106917,28533,6002,26523,50020,17,302
28554:19466,27012,43896,21521,73003,90214,99062,96606,88952,11013
28553:23839,4802,51943,9538,351,122638,4793,1239,118729,36303
2346:1218,70,17,85137,76,81,616,302,654,138
2347:2186,109758,158,100785,7728,78503,90201,100001,24792,78137
2348:17,302,654,616,58,179,1888,8,84,70
28558:8725,93660,17,302,654,76,616,58,8,866
19950:1533,7367,90844,16029,34806,21311,32771,57822,24428,77962
28560:2379,17186,81,226,70,17,2967,508,3423,76
41683:4354,95380,65542,39589,109495,74264,60281,60189,114617,54374
50290:756,12776,1606,4364,17,7333,327,119,518,84
41681:105900,21756,17,302,654,76,616,58,8,866
32955:3387,17,86,715,44435,408,3259,3588,302,650
2362:17,302,654,76,616,58,8,866,84,29
32953:27874,28020,28165,73273,11369,69969,102962,72334,58876,64466
2364:2655,302,3,73,616,6073,3588,1896,24323,29
11099:97,944,29,17,302,654,58,42,616,1906
2363:8276,17,302,616,9245,97,29,73,4813,1180
19965:2111,72484,72274,1287,119957,59343,30026,68212,6874,18005
11047:1260,1359,6243,122392,39388,39502,36860,106732,102491,17
19847:17,354,4032,302,4205,94,114,58,2224,616
2373:953,17,563,49219,1891,88,1218,5859,84,302
50184:53381,5859,17,17883,226,302,138,654,76,616
2369:6098,5638,14964,3180,2934,17,5740,22801,4032,70
11055:2703,11310,32193,18966,95937,10868,81385,86785,17,302
2384:4420,2447,326,17,1119,84,302,947,354,2935
2381:1109,17431,17,302,29,654,58,616,84,8
2382:17,6613,1173,1985,5264,93,26335,756,8466,302
19852:25098,17,302,654,76,616,58,8,866,84
50188:56934,71626,7643,12971,33355,99705,24554,65215,7599,17164
28663:678,14173,3101,35899,17,302,616,58,155,654
2392:2703,11310,32193,18966,95937,10868,81385,86785,17,302
32982:17,302,654,76,616,58,8,866,84,29
32984:1346,27642,37653,2539,27534,34593,472,6366,5699,17
32977:3847,1231,7932,9538,37099,14779,2965,6567,16191,47767
32978:15439,52097,46925,53216,115784,65666,48602,5077,8019,9426
